"GO.ID";"classicFisher";"weighted"
"GO:0031397";"1.000";"1.000"
"GO:0031398";"1.000";"1.000"
"GO:0031399";"1.000";"1.000"
"GO:0031400";"1.000";"1.000"
"GO:0031401";"1.000";"1.000"
"GO:0031667";"1.000";"1.000"
"GO:0032011";"1.000";"1.000"
"GO:0032012";"1.000";"1.000"
"GO:0032101";"1.000";"1.000"
"GO:0032104";"1.000";"1.000"
"GO:0032107";"1.000";"1.000"
"GO:0032196";"1.000";"1.000"
"GO:0032200";"1.000";"1.000"
"GO:0032259";"1.000";"1.000"
"GO:0032271";"1.000";"1.000"
"GO:0032392";"1.000";"1.000"
"GO:0032446";"1.000";"1.000"
"GO:0032501";"1.000";"1.000"
"GO:0032507";"1.000";"1.000"
"GO:0032508";"1.000";"1.000"
"GO:0032535";"1.000";"1.000"
"GO:0032787";"1.000";"1.000"
"GO:0032940";"1.000";"1.000"
"GO:0032956";"1.000";"1.000"
"GO:0032970";"1.000";"1.000"
"GO:0032984";"1.000";"1.000"
"GO:0033013";"1.000";"1.000"
"GO:0033014";"1.000";"1.000"
"GO:0033015";"1.000";"1.000"
"GO:0033036";"1.000";"1.000"
"GO:0033043";"1.000";"1.000"
"GO:0033044";"1.000";"1.000"
"GO:0033045";"1.000";"1.000"
"GO:0033365";"1.000";"1.000"
"GO:0033692";"1.000";"1.000"
"GO:0033865";"1.000";"1.000"
"GO:0033866";"1.000";"1.000"
"GO:0033875";"1.000";"1.000"
"GO:0034030";"1.000";"1.000"
"GO:0034032";"1.000";"1.000"
"GO:0034033";"1.000";"1.000"
"GO:0034220";"1.000";"1.000"
"GO:0034248";"1.000";"1.000"
"GO:0034249";"1.000";"1.000"
"GO:0034308";"1.000";"1.000"
"GO:0034309";"1.000";"1.000"
"GO:0034404";"1.000";"1.000"
"GO:0034470";"1.000";"1.000"
"GO:0034504";"1.000";"1.000"
"GO:0034599";"1.000";"1.000"
"GO:0034614";"1.000";"1.000"
"GO:0034637";"1.000";"1.000"
"GO:0034645";"1.000";"1.000"
"GO:0034655";"1.000";"1.000"
"GO:0034660";"1.000";"1.000"
"GO:0034728";"1.000";"1.000"
"GO:0035023";"1.000";"1.000"
"GO:0035303";"1.000";"1.000"
"GO:0035304";"1.000";"1.000"
"GO:0035437";"1.000";"1.000"
"GO:0035556";"1.000";"1.000"
"GO:0035592";"1.000";"1.000"
"GO:0035601";"1.000";"1.000"
"GO:0036211";"1.000";"1.000"
"GO:0036260";"1.000";"1.000"
"GO:0042120";"1.000";"1.000"
"GO:0042122";"1.000";"1.000"
"GO:0042147";"1.000";"1.000"
"GO:0042157";"1.000";"1.000"
"GO:0042158";"1.000";"1.000"
"GO:0042168";"1.000";"1.000"
"GO:0042176";"1.000";"1.000"
"GO:0042180";"1.000";"1.000"
"GO:0042181";"1.000";"1.000"
"GO:0042221";"1.000";"1.000"
"GO:0042254";"1.000";"1.000"
"GO:0042255";"1.000";"1.000"
"GO:0042256";"1.000";"1.000"
"GO:0042325";"1.000";"1.000"
"GO:0042357";"1.000";"1.000"
"GO:0042364";"1.000";"1.000"
"GO:0042398";"1.000";"1.000"
"GO:0042401";"1.000";"1.000"
"GO:0042430";"1.000";"1.000"
"GO:0042435";"1.000";"1.000"
"GO:0042436";"1.000";"1.000"
"GO:0042440";"1.000";"1.000"
"GO:0042450";"1.000";"1.000"
"GO:0042455";"1.000";"1.000"
"GO:0042546";"1.000";"1.000"
"GO:0042558";"1.000";"1.000"
"GO:0042559";"1.000";"1.000"
"GO:0042592";"1.000";"1.000"
"GO:0042723";"1.000";"1.000"
"GO:0042724";"1.000";"1.000"
"GO:0042726";"1.000";"1.000"
"GO:0042727";"1.000";"1.000"
"GO:0042773";"1.000";"1.000"
"GO:0042775";"1.000";"1.000"
"GO:0042816";"1.000";"1.000"
"GO:0042819";"1.000";"1.000"
"GO:0042886";"1.000";"1.000"
"GO:0042908";"1.000";"1.000"
"GO:0043038";"1.000";"1.000"
"GO:0043039";"1.000";"1.000"
"GO:0043043";"1.000";"1.000"
"GO:0043094";"1.000";"1.000"
"GO:0043096";"1.000";"1.000"
"GO:0043101";"1.000";"1.000"
"GO:0043161";"1.000";"1.000"
"GO:0043254";"1.000";"1.000"
"GO:0043412";"1.000";"1.000"
"GO:0043413";"1.000";"1.000"
"GO:0043414";"1.000";"1.000"
"GO:0043487";"1.000";"1.000"
"GO:0043488";"1.000";"1.000"
"GO:0043545";"1.000";"1.000"
"GO:0043549";"1.000";"1.000"
"GO:0043574";"1.000";"1.000"
"GO:0043603";"1.000";"1.000"
"GO:0043604";"1.000";"1.000"
"GO:0043605";"1.000";"1.000"
"GO:0043631";"1.000";"1.000"
"GO:0043632";"1.000";"1.000"
"GO:0043648";"1.000";"1.000"
"GO:0043650";"1.000";"1.000"
"GO:0043666";"1.000";"1.000"
"GO:0043687";"1.000";"1.000"
"GO:0043933";"1.000";"1.000"
"GO:0044036";"1.000";"1.000"
"GO:0044042";"1.000";"1.000"
"GO:0044085";"1.000";"1.000"
"GO:0044087";"1.000";"1.000"
"GO:0044106";"1.000";"1.000"
"GO:0044107";"1.000";"1.000"
"GO:0044108";"1.000";"1.000"
"GO:0044242";"1.000";"1.000"
"GO:0044247";"1.000";"1.000"
"GO:0044248";"1.000";"1.000"
"GO:0044255";"1.000";"1.000"
"GO:0044262";"1.000";"1.000"
"GO:0044264";"1.000";"1.000"
"GO:0044265";"1.000";"1.000"
"GO:0044270";"1.000";"1.000"
"GO:0044272";"1.000";"1.000"
"GO:0044275";"1.000";"1.000"
"GO:0044282";"1.000";"1.000"
"GO:0044283";"1.000";"1.000"
"GO:0044347";"1.000";"1.000"
"GO:0044728";"1.000";"1.000"
"GO:0044743";"1.000";"1.000"
"GO:0044770";"1.000";"1.000"
"GO:0044772";"1.000";"1.000"
"GO:0044784";"1.000";"1.000"
"GO:0045005";"1.000";"1.000"
"GO:0045017";"1.000";"1.000"
"GO:0045039";"1.000";"1.000"
"GO:0045047";"1.000";"1.000"
"GO:0045132";"1.000";"1.000"
"GO:0045184";"1.000";"1.000"
"GO:0045185";"1.000";"1.000"
"GO:0045329";"1.000";"1.000"
"GO:0045333";"1.000";"1.000"
"GO:0045454";"1.000";"1.000"
"GO:0045491";"1.000";"1.000"
"GO:0045493";"1.000";"1.000"
"GO:0045859";"1.000";"1.000"
"GO:0045900";"1.000";"1.000"
"GO:0045934";"1.000";"1.000"
"GO:0045935";"1.000";"1.000"
"GO:0045936";"1.000";"1.000"
"GO:0045980";"1.000";"1.000"
"GO:0046031";"1.000";"1.000"
"GO:0046034";"1.000";"1.000"
"GO:0046036";"1.000";"1.000"
"GO:0046037";"1.000";"1.000"
"GO:0046039";"1.000";"1.000"
"GO:0046040";"1.000";"1.000"
"GO:0046049";"1.000";"1.000"
"GO:0046051";"1.000";"1.000"
"GO:0046058";"1.000";"1.000"
"GO:0046073";"1.000";"1.000"
"GO:0046080";"1.000";"1.000"
"GO:0046083";"1.000";"1.000"
"GO:0046084";"1.000";"1.000"
"GO:0046087";"1.000";"1.000"
"GO:0046112";"1.000";"1.000"
"GO:0046116";"1.000";"1.000"
"GO:0046131";"1.000";"1.000"
"GO:0046148";"1.000";"1.000"
"GO:0046156";"1.000";"1.000"
"GO:0046165";"1.000";"1.000"
"GO:0046168";"1.000";"1.000"
"GO:0046173";"1.000";"1.000"
"GO:0046219";"1.000";"1.000"
"GO:0046341";"1.000";"1.000"
"GO:0046348";"1.000";"1.000"
"GO:0046349";"1.000";"1.000"
"GO:0046351";"1.000";"1.000"
"GO:0046352";"1.000";"1.000"
"GO:0046364";"1.000";"1.000"
"GO:0046365";"1.000";"1.000"
"GO:0046373";"1.000";"1.000"
"GO:0046385";"1.000";"1.000"
"GO:0046390";"1.000";"1.000"
"GO:0046394";"1.000";"1.000"
"GO:0046395";"1.000";"1.000"
"GO:0046416";"1.000";"1.000"
"GO:0046434";"1.000";"1.000"
"GO:0046439";"1.000";"1.000"
"GO:0046456";"1.000";"1.000"
"GO:0046459";"1.000";"1.000"
"GO:0046466";"1.000";"1.000"
"GO:0046467";"1.000";"1.000"
"GO:0046474";"1.000";"1.000"
"GO:0046486";"1.000";"1.000"
"GO:0046487";"1.000";"1.000"
"GO:0046488";"1.000";"1.000"
"GO:0046496";"1.000";"1.000"
"GO:0046578";"1.000";"1.000"
"GO:0046677";"1.000";"1.000"
"GO:0046700";"1.000";"1.000"
"GO:0046835";"1.000";"1.000"
"GO:0046836";"1.000";"1.000"
"GO:0046839";"1.000";"1.000"
"GO:0046854";"1.000";"1.000"
"GO:0046903";"1.000";"1.000"
"GO:0046907";"1.000";"1.000"
"GO:0046916";"1.000";"1.000"
"GO:0046939";"1.000";"1.000"
"GO:0048015";"1.000";"1.000"
"GO:0048017";"1.000";"1.000"
"GO:0048193";"1.000";"1.000"
"GO:0048278";"1.000";"1.000"
"GO:0048280";"1.000";"1.000"
"GO:0048284";"1.000";"1.000"
"GO:0048285";"1.000";"1.000"
"GO:0048478";"1.000";"1.000"
"GO:0048518";"1.000";"1.000"
"GO:0048519";"1.000";"1.000"
"GO:0048522";"1.000";"1.000"
"GO:0048523";"1.000";"1.000"
"GO:0048583";"1.000";"1.000"
"GO:0048878";"1.000";"1.000"
"GO:0050657";"1.000";"1.000"
"GO:0050658";"1.000";"1.000"
"GO:0050779";"1.000";"1.000"
"GO:0050801";"1.000";"1.000"
"GO:0050877";"1.000";"1.000"
"GO:0051028";"1.000";"1.000"
"GO:0051052";"1.000";"1.000"
"GO:0051053";"1.000";"1.000"
"GO:0051056";"1.000";"1.000"
"GO:0051090";"1.000";"1.000"
"GO:0051128";"1.000";"1.000"
"GO:0051156";"1.000";"1.000"
"GO:0051168";"1.000";"1.000"
"GO:0051169";"1.000";"1.000"
"GO:0051170";"1.000";"1.000"
"GO:0051172";"1.000";"1.000"
"GO:0051173";"1.000";"1.000"
"GO:0051174";"1.000";"1.000"
"GO:0051189";"1.000";"1.000"
"GO:0051204";"1.000";"1.000"
"GO:0051205";"1.000";"1.000"
"GO:0051235";"1.000";"1.000"
"GO:0051236";"1.000";"1.000"
"GO:0051246";"1.000";"1.000"
"GO:0051247";"1.000";"1.000"
"GO:0051248";"1.000";"1.000"
"GO:0051254";"1.000";"1.000"
"GO:0051258";"1.000";"1.000"
"GO:0051273";"1.000";"1.000"
"GO:0051274";"1.000";"1.000"
"GO:0051276";"1.000";"1.000"
"GO:0051301";"1.000";"1.000"
"GO:0051302";"1.000";"1.000"
"GO:0051304";"1.000";"1.000"
"GO:0051306";"1.000";"1.000"
"GO:0051321";"1.000";"1.000"
"GO:0051338";"1.000";"1.000"
"GO:0051341";"1.000";"1.000"
"GO:0051342";"1.000";"1.000"
"GO:0051347";"1.000";"1.000"
"GO:0051348";"1.000";"1.000"
"GO:0051438";"1.000";"1.000"
"GO:0051443";"1.000";"1.000"
"GO:0051444";"1.000";"1.000"
"GO:0051493";"1.000";"1.000"
"GO:0051603";"1.000";"1.000"
"GO:0051604";"1.000";"1.000"
"GO:0051640";"1.000";"1.000"
"GO:0051641";"1.000";"1.000"
"GO:0051649";"1.000";"1.000"
"GO:0051651";"1.000";"1.000"
"GO:0051668";"1.000";"1.000"
"GO:0051726";"1.000";"1.000"
"GO:0051983";"1.000";"1.000"
"GO:0052646";"1.000";"1.000"
"GO:0055065";"1.000";"1.000"
"GO:0055067";"1.000";"1.000"
"GO:0055070";"1.000";"1.000"
"GO:0055076";"1.000";"1.000"
"GO:0055080";"1.000";"1.000"
"GO:0055082";"1.000";"1.000"
"GO:0055085";"1.000";"1.000"
"GO:0055086";"1.000";"1.000"
"GO:0061013";"1.000";"1.000"
"GO:0061014";"1.000";"1.000"
"GO:0061024";"1.000";"1.000"
"GO:0061025";"1.000";"1.000"
"GO:0061157";"1.000";"1.000"
"GO:0061919";"1.000";"1.000"
"GO:0062012";"1.000";"1.000"
"GO:0062014";"1.000";"1.000"
"GO:0062197";"1.000";"1.000"
"GO:0065002";"1.000";"1.000"
"GO:0065003";"1.000";"1.000"
"GO:0065004";"1.000";"1.000"
"GO:0065008";"1.000";"1.000"
"GO:0070085";"1.000";"1.000"
"GO:0070585";"1.000";"1.000"
"GO:0070647";"1.000";"1.000"
"GO:0070727";"1.000";"1.000"
"GO:0070887";"1.000";"1.000"
"GO:0070925";"1.000";"1.000"
"GO:0070972";"1.000";"1.000"
"GO:0071103";"1.000";"1.000"
"GO:0071450";"1.000";"1.000"
"GO:0071451";"1.000";"1.000"
"GO:0071554";"1.000";"1.000"
"GO:0071692";"1.000";"1.000"
"GO:0071806";"1.000";"1.000"
"GO:0071824";"1.000";"1.000"
"GO:0071826";"1.000";"1.000"
"GO:0071840";"1.000";"1.000"
"GO:0071897";"1.000";"1.000"
"GO:0071900";"1.000";"1.000"
"GO:0071941";"1.000";"1.000"
"GO:0072329";"1.000";"1.000"
"GO:0072330";"1.000";"1.000"
"GO:0072338";"1.000";"1.000"
"GO:0072340";"1.000";"1.000"
"GO:0072348";"1.000";"1.000"
"GO:0072521";"1.000";"1.000"
"GO:0072522";"1.000";"1.000"
"GO:0072523";"1.000";"1.000"
"GO:0072524";"1.000";"1.000"
"GO:0072525";"1.000";"1.000"
"GO:0072527";"1.000";"1.000"
"GO:0072528";"1.000";"1.000"
"GO:0072593";"1.000";"1.000"
"GO:0072594";"1.000";"1.000"
"GO:0072595";"1.000";"1.000"
"GO:0072599";"1.000";"1.000"
"GO:0072655";"1.000";"1.000"
"GO:0072657";"1.000";"1.000"
"GO:0072662";"1.000";"1.000"
"GO:0072663";"1.000";"1.000"
"GO:0080171";"1.000";"1.000"
"GO:0090066";"1.000";"1.000"
"GO:0090150";"1.000";"1.000"
"GO:0090151";"1.000";"1.000"
"GO:0090174";"1.000";"1.000"
"GO:0090305";"1.000";"1.000"
"GO:0090329";"1.000";"1.000"
"GO:0090407";"1.000";"1.000"
"GO:0090501";"1.000";"1.000"
"GO:0097237";"1.000";"1.000"
"GO:0097384";"1.000";"1.000"
"GO:0097435";"1.000";"1.000"
"GO:0098655";"1.000";"1.000"
"GO:0098660";"1.000";"1.000"
"GO:0098662";"1.000";"1.000"
"GO:0098732";"1.000";"1.000"
"GO:0098754";"1.000";"1.000"
"GO:0098771";"1.000";"1.000"
"GO:0098813";"1.000";"1.000"
"GO:0098869";"1.000";"1.000"
"GO:0099116";"1.000";"1.000"
"GO:0110053";"1.000";"1.000"
"GO:0110154";"1.000";"1.000"
"GO:0110156";"1.000";"1.000"
"GO:0140013";"1.000";"1.000"
"GO:0140014";"1.000";"1.000"
"GO:0140029";"1.000";"1.000"
"GO:0140056";"1.000";"1.000"
"GO:0140352";"1.000";"1.000"
"GO:0140694";"1.000";"1.000"
"GO:1900247";"1.000";"1.000"
"GO:1901071";"1.000";"1.000"
"GO:1901072";"1.000";"1.000"
"GO:1901073";"1.000";"1.000"
"GO:1901135";"1.000";"1.000"
"GO:1901136";"1.000";"1.000"
"GO:1901137";"1.000";"1.000"
"GO:1901264";"1.000";"1.000"
"GO:1901292";"1.000";"1.000"
"GO:1901293";"1.000";"1.000"
"GO:1901361";"1.000";"1.000"
"GO:1901564";"1.000";"1.000"
"GO:1901565";"1.000";"1.000"
"GO:1901566";"1.000";"1.000"
"GO:1901575";"1.000";"1.000"
"GO:1901605";"1.000";"1.000"
"GO:1901606";"1.000";"1.000"
"GO:1901607";"1.000";"1.000"
"GO:1901615";"1.000";"1.000"
"GO:1901617";"1.000";"1.000"
"GO:1901657";"1.000";"1.000"
"GO:1901659";"1.000";"1.000"
"GO:1901661";"1.000";"1.000"
"GO:1901663";"1.000";"1.000"
"GO:1901700";"1.000";"1.000"
"GO:1901701";"1.000";"1.000"
"GO:1901987";"1.000";"1.000"
"GO:1901990";"1.000";"1.000"
"GO:1902099";"1.000";"1.000"
"GO:1902221";"1.000";"1.000"
"GO:1902222";"1.000";"1.000"
"GO:1902223";"1.000";"1.000"
"GO:1902531";"1.000";"1.000"
"GO:1902600";"1.000";"1.000"
"GO:1902652";"1.000";"1.000"
"GO:1902653";"1.000";"1.000"
"GO:1902903";"1.000";"1.000"
"GO:1903046";"1.000";"1.000"
"GO:1903047";"1.000";"1.000"
"GO:1903311";"1.000";"1.000"
"GO:1903313";"1.000";"1.000"
"GO:1903320";"1.000";"1.000"
"GO:1903321";"1.000";"1.000"
"GO:1903322";"1.000";"1.000"
"GO:1903509";"1.000";"1.000"
"GO:1904029";"1.000";"1.000"
"GO:1905037";"1.000";"1.000"
"GO:1905818";"1.000";"1.000"
"GO:1990748";"1.000";"1.000"
"GO:2000104";"1.000";"1.000"
"GO:2000112";"1.000";"1.000"
"GO:2000113";"1.000";"1.000"
"GO:2000895";"1.000";"1.000"
