"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrF1115C";20302,5662357574;1,35964644862621;0,600980890867711;0,000661720994673968;0,0264998139611775
"TrD0134C";17,9031809925696;1,36494448824324;0,704294338921258;0,001339590040283;0,0435954383833074
"TrB1060W";46,4200225546518;1,42690569380621;0,562901316810598;0,000346629562752765;0,0167288759746988
"TrD0448W";660,636255102868;1,44080092520499;0,201999540792825;4,94204895665825e-14;5,16773585901231e-11
"TrG0838W";2170,693191925;1,5026548526958;0,23375199091204;6,29861884252268e-12;4,93969182724841e-09
"TrB0421C";22,5024776200526;1,52953888990052;0,820079964458426;0,00145004330697977;0,0462588391931748
"TrC1367C";23,8041312875225;1,53192011011934;0,544563414650039;0,000185176146871365;0,0105554162116945
"TrD0040C";586,433113832214;1,55819396521419;0,274190878480231;5,98576603192613e-10;3,31364965449746e-07
"TrC0692W";97,2876544730285;1,59422042512445;0,448497968714567;1,54614570198166e-05;0,00145507772013494
"TrA1206C";54,1351654334957;1,60845037350386;0,679381251188142;0,000504859424868369;0,0217946424194322
"TrB0935C";103,955221611061;1,62645064009738;0,631799053515859;0,000300934309269436;0,0149846179075908
"TrE0645C";266,638301652152;1,70651942360305;0,314882559944867;2,73168810143394e-09;1,07116319677478e-06
"TrD0041W";557,878158308459;1,72230752355295;0,355652772760583;5,38815244048623e-08;1,30020263121579e-05
"TrC0399W";9433,89567963118;1,74792173751374;0,471127088110478;7,93014519702697e-06;0,000838546027519335
"TrE0324C";268,61820926654;1,75275911475606;0,174247190964178;4,20715840702966e-25;1,3197855922852e-21
"TrG0247W";138,244101311182;1,7631906430677;0,623476581564734;0,000147372187238458;0,00885778391168826
"TrA1084W";1634,42568519811;1,77663480622533;0,424574595062315;1,10438740532704e-06;0,000185596247705942
"TrD1157W";6096,73318898474;1,80597870862086;0,872445496069112;0,00103734345763977;0,0369331920726935
"TrD0357W";92,6383804837993;1,80709264496038;0,9147990485256;0,00105362681769628;0,0369331920726935
"TrD1202W";224,672540098589;1,90349150712598;0,769672217794185;0,000361923219007428;0,0170302970703945
"TrG1111C";96,6643973864376;1,92914410805821;0,605199961172609;4,82426366766434e-05;0,00357489333672355
"TrB1588C";7694,23838820299;2,0449391665269;0,797682322146093;0,000280098258510261;0,0140962818761501
"TrB0059C";309,666976869934;2,05886071644298;0,628477809452961;3,56015361068253e-05;0,00288832807156322
"TrG0948C";104,617356273052;2,09452216759051;0,231922299968342;8,28553657221453e-21;1,94937961702777e-17
"TrD1438C";378,399121561817;2,09751900619489;0,687342316531224;7,23407666385931e-05;0,00508058921519253
