"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"TrB0128C";1286,14670637482;-1,2179018467605;0,32837995407101;-3,70881910318172;0,00020822812127911;0,0124805234299991
"TrB1458W";11183,1317228769;-1,20510056952771;0,286256477893527;-4,20986305146932;2,55525528297583e-05;0,0024905380697341
"TrA0115W";596,942956074133;-1,19896451569048;0,337046048162065;-3,55727213604348;0,000374725903062273;0,0193836550670523
"TrF0324C";72,3654860690227;-1,15754841596154;0,268652123503284;-4,30872609852045;1,64197563483162e-05;0,00169546177184742
"TrB1073C";2628,80441294612;-1,15593632549575;0,307985054799434;-3,75322213686153;0,000174576023734149;0,0111015448263625
"TrF1049W";24284,1985959584;-1,15473519351993;0,229825691206667;-5,02439560806783;5,05020405856898e-07;0,000107486894136359
"TrG0139W";980,00335930817;-1,13965750742305;0,299541566427229;-3,8046723231646;0,000141992033012004;0,00955377362762705
"TrF1123W";6072,2838389432;-1,11729440384641;0,259671639958292;-4,30272017393145;1,68713876382072e-05;0,00172501668312611
"TrB0469C";1215,99063208516;-1,11012795358389;0,180963081465508;-6,13455487491509;8,53979634939698e-10;4,45307680639306e-07
"TrB0450W";1102,83984037108;-1,09907978281938;0,298679155727978;-3,67980075523036;0,000233416255624726;0,013753096779154
"TrB1575C";426,974881522101;-1,08438453438553;0,231243086655838;-4,68937061024197;2,74046654137666e-06;0,000419698690931364
"TrC1021W";130,687399979679;-1,08140431751456;0,271718871286977;-3,97986460194159;6,89545300443293e-05;0,00544793025630538
"TrG1065C";2051,470738484;-1,06446024458156;0,244792838098308;-4,34841253057443;1,37126487948463e-05;0,00149158619207465
"TrE0131C";8816,22794975614;-1,05925306781128;0,230734463974458;-4,59078825748603;4,41575138669555e-06;0,000575648390148099
"TrD0138C";1067,3905823258;-1,05572549674222;0,253800320586252;-4,15966967379553;3,18708188318137e-05;0,0029346260464482
"TrE0936W";594,464928484851;-1,05504846213501;0,238160051196832;-4,4299976290442;9,42341242693278e-06;0,00107996448571958
"TrB0346C";5571,37524320435;-1,03159336937374;0,179173337608995;-5,75751606315979;8,53606488198814e-09;3,17937930908051e-06
"TrD0409C";336,122313102463;-1,03059617279323;0,250517325122439;-4,11387185413036;3,89077477606489e-05;0,0034387195033543
"TrB0342W";223,696727411722;-1,01312302797335;0,220077702929375;-4,60347874631567;4,15491616092227e-06;0,000573164268804744
"TrG0054C";2150,93985319981;-1,00515400078581;0,300943329857272;-3,34001089594683;0,000837751029682631;0,0346702598752387
"TrA0963W";335,017211569728;1,03109142480341;0,276271967748639;3,73216086020544;0,000189844199114142;0,0118555997159364
"TrB1311C";565,8169585878;1,07445296784808;0,140742905838469;7,63415364665862;2,27308699517068e-14;2,96325303407937e-11
"TrF1025W";110,79495234245;1,10099642569862;0,288732798794517;3,81320179174436;0,000137178019343876;0,00938733924590216
"TrA0505W";155,440574151484;1,11874009038651;0,25809619282327;4,3345857920212;1,4603482870959e-05;0,00155407880470644
"TrB0215C";165,072137603951;1,13316157780008;0,293442589507157;3,86161252087929;0,000112641113584082;0,00815787620533608
"TrC0553W";252,506058503208;1,15896808537048;0,276879236561741;4,1858251986044;2,84131952119823e-05;0,00269382920787058
"TrG0742C";803,262312305012;1,16761335945303;0,190309206502281;6,13534878796859;8,49725560857726e-10;4,45307680639306e-07
"TrA1426C";921,926530409962;1,19473157086332;0,260449587885667;4,5871893311952;4,49253233202859e-06;0,000578427403589212
"TrB0975W";165,409744706994;1,2104123321061;0,258349507046346;4,68517376303321;2,79722518177369e-06;0,000419698690931364
"TrD0751W";633,137037533112;1,22084128045666;0,342291722380676;3,56666901543976;0,000361547657705384;0,0188726066773001
"TrA0222W";71,7268939514508;1,24434273081931;0,379685994731847;3,27729425916309;0,00104807080700283;0,0409281267653814
"TrF1060W";5383,36896076439;1,30875620265659;0,358348591042982;3,65218738225655;0,000260016037608345;0,0148180724383466
"TrB1271C";2015,81727574278;1,3119721940744;0,391663146199028;3,34974634914388;0,000808855934851385;0,034290888392541
"TrB1238W";65,6394502825881;1,34062838077814;0,328116264423007;4,08583336499834;4,39188914032257e-05;0,00378537287970447
"TrC0042C";515,342061514198;1,3680322442618;0,307718986676031;4,44571932021234;8,75982595711476e-06;0,00101506916563055
"TrD1044C";11305,273433671;1,42974824830297;0,391826973296811;3,64892757707092;0,000263337322961291;0,0148847764304268
"TrC0691W";855,8749086279;1,45022473382583;0,371461095892068;3,90410933974956;9,45730203699641e-05;0,00704501449598825
"TrG0109C";314,245563347514;1,45831179700275;0,397361144009912;3,66999093642224;0,000242559068848444;0,0139274725139915
"TrA0485W";457,583658846778;1,48785913070032;0,327210037183389;4,54710724496031;5,43882876067076e-06;0,000675256489821849
"TrD0448W";660,636255102868;1,49412746319751;0,198332719256973;7,53343910573636;4,94210654744759e-14;5,72680324259232e-11
"TrA0330C";954,111786844933;1,50730192320095;0,416187813679709;3,62168682901643;0,000292688313252414;0,0162364171218587
"TrD0036W";6601,02729371863;1,53680475536339;0,462576849667695;3,32226905965441;0,000892885496275904;0,0365172660418094
"TrB1025W";213,848898546087;1,5555499881448;0,408041922164505;3,81223081170977;0,000137718180518077;0,00938733924590216
"TrG0838W";2170,693191925;1,57079024710791;0,228554166022406;6,87272638449267;6,2986308597987e-12;5,47403510307005e-09
"TrD0040C";586,433113832214;1,6479679727778;0,266196090134995;6,19080457546192;5,98578844218273e-10;3,67210515667786e-07
"TrB0437W";27,3808732599907;1,72514011935562;0,523919910088876;3,29275541191586;0,000992107403552778;0,0396424831864058
"TrF1115C";20302,5662357574;1,73282525385153;0,508911750888883;3,40496215861574;0,000661732228522291;0,0293668315372722
"TrD0541W";369,726506209332;1,74317435127519;0,533010323037404;3,2704326275363;0,00107383117863723;0,0413246692325005
"TrB1060W";46,4200225546518;1,76422324343878;0,493116565848009;3,57770021456257;0,000346630685560904;0,0185385201011009
"TrE0324C";268,61820926654;1,78660440525326;0,172627286388634;10,3494901798496;4,20720141194734e-25;1,46256345083996e-21
"TrC0692W";97,2876544730285;1,81214176145648;0,419282260371056;4,32200913974461;1,54614782410267e-05;0,00161247756575668
"TrE0645C";266,638301652152;1,81263774688395;0,304800916998179;5,94695634362144;2,73174229237064e-09;1,18705584863056e-06
"TrD0134C";17,9031809925696;1,83619219943682;0,572493621217634;3,20735835541962;0,00133960010667529;0,0483110950910659
"TrC1367C";23,8041312875225;1,84229041132514;0,492798586738773;3,73842470514576;0,000185176934243792;0,0116971621506277
"TrD0041W";557,878158308459;1,85632717569872;0,34136204802634;5,43800105029685;5,38816570767892e-08;1,44085077347137e-05
"TrA1084W";1634,42568519811;1,95869346600155;0,402025575635171;4,87206184061042;1,10439586389734e-06;0,000205674008296167
"TrC0399W";9433,89567963118;1,96669020001658;0,440264954573799;4,46706052704207;7,93016984952447e-06;0,000929255520906637
"TrB0935C";103,955221611061;1,99680014317431;0,552442838016305;3,61449186370911;0,000300937266099566;0,0166056864981607
"TrA1206C";54,1351654334957;2,02665370057811;0,582679266925707;3,47816340071788;0,00050486206544865;0,0241523233053393
"TrB0858W";327,868878228269;2,03757031486342;0,612055356618764;3,32906213928062;0,000871389604829562;0,0358344895693036
"TrG0247W";138,244101311182;2,11080247656066;0,55613953802828;3,79545479547136;0,000147373047025056;0,00981589339618404
"TrG0948C";104,617356273052;2,14359747796063;0,229116105639648;9,35594410517811;8,28563884039082e-21;2,1602731866609e-17
"TrG1111C";96,6643973864376;2,24353687048144;0,552054143570873;4,06397976830585;4,82430093466003e-05;0,00396162475965114
"TrB1064C";727,456205542505;2,25722273838046;0,370014187808319;6,10036807439878;1,05824493606489e-09;5,25544592296224e-07
"TrD1440W";3414,42419254585;2,31982234508632;0,482304150325611;4,80987431586514;1,51025227586508e-06;0,000266956287881304
"TrD1157W";6096,73318898474;2,34535897356535;0,715006698716697;3,28019160907838;0,00103736607143947;0,0409281267653814
"TrD1202W";224,672540098589;2,36399470912254;0,662852716689801;3,56639514269175;0,000361925528378561;0,0188726066773001
"TrB0059C";309,666976869934;2,37691607770806;0,574924205392047;4,13431206307833;3,56019450302316e-05;0,00320079900620935
"TrC0005C";59,8830372915837;2,40460540144817;0,505071420895738;4,76092152904559;1,92710973517727e-06;0,000311271603860242
"TrD0357W";92,6383804837993;2,40800802291131;0,735090005671785;3,27580024803993;0,00105363053069377;0,0409281267653814
"TrG1151C";14,8285250546109;2,4268006690914;0,710225447717715;3,41694412230629;0,000633282763077578;0,0282243843424618
"TrD0212C";103,432172306844;2,44752102960607;0,700432823536982;3,49429802168152;0,000475310108875184;0,0230558563974851
"TrD1438C";378,399121561817;2,46013724824464;0,619923818809517;3,96845091864515;7,23413526554118e-05;0,00563020870778574
"TrE0206W";6982,85373070858;2,47495916229485;0,55075635489439;4,49374599185412;6,99810963719828e-06;0,000847950709252064
"TrD0165W";33,1287733113777;2,48023394309323;0,630280372458183;3,93512800251096;8,31523666805688e-05;0,0063298980446106
"TrB1588C";7694,23838820299;2,52608852132062;0,69530986915265;3,63303993426567;0,000280101647696705;0,015621283870743
"TrC1552C";13328,823487061;2,55139922671072;0,611751833173461;4,17064418667181;3,03739800383965e-05;0,00285378592631024
"TrD1156W";536,701001508928;2,63775872672581;0,666817512025121;3,95574303187533;7,62971390220032e-05;0,00585075634456229
"TrB0102W";152,766826303178;2,64637008984528;0,802382936452889;3,29813854410233;0,00097328099047886;0,039190530693838
"TrF0040C";8,0319936297517;2,68477462553448;0,794036655585921;3,38117214948141;0,000721773079058789;0,0311048406673724
"TrA1608C";922,115096108189;2,68881283639297;0,547922775815724;4,90728430186166;9,23461256451116e-07;0,000178347730435716
"TrF1056C";9,1323049313508;2,69337969601294;0,779711744597717;3,45432746739317;0,00055166707321067;0,0255703818067293
"TrC0858W";321,551167027741;2,80682963626619;0,764913997456134;3,6694708759427;0,000243053024982879;0,0139274725139915
"TrB0315W";166,433203587741;2,89240158280522;0,643978251737143;4,49145848482137;7,07370905215548e-06;0,000847950709252064
"TrB0870C";49,9257618376527;2,94108179881957;0,833591096203286;3,52820682972162;0,000418385109951837;0,0208772168023335
"TrB0467W";63,2096567234217;2,95028719371763;0,910691139122032;3,23961337381838;0,00119691872559116;0,0442106887536138
"TrB1808W";302,226505821256;2,98633727956635;0,68680926429044;4,34813191206966;1,37302017872438e-05;0,00149158619207465
"TrF0902C";24,5424109952246;3,10079089272521;0,877645225725663;3,53308011236702;0,000410747983783163;0,0207483243388699
"TrE0823C";221,899671628738;3,13600037290016;0,781191222706286;4,01438249912242;5,96016257424293e-05;0,00478142580667535
"TrE1250C";11,2936090859068;3,22801026022733;0,827567666964341;3,90059978064177;9,59546671284153e-05;0,00709724271973222
"TrB0212C";229,832103214082;3,23708856303579;0,551033999156131;5,87457138396752;4,23938773464754e-09;1,70048364171689e-06
"TrF0375W";8,34942632163747;3,32121857901924;1,01729455719812;3,26475606845544;0,00109558383237973;0,041852907647942
"TrC0176C";711,471206856993;3,41487287489496;0,706546590540049;4,83318852658365;1,34363432894195e-06;0,000241599352009235
"TrD0087C";33,6018244127641;3,45646790932478;1,04217288554339;3,31659742569733;0,000911208111109285;0,0371210523076513
"TrB1044C";246,703081017468;3,47596941249637;0,595096606054142;5,84101703342621;5,18830988629823e-09;2,00403273348904e-06
"TrA1330W";257,106994976221;3,48484198135883;0,749332180841383;4,65059698549967;3,30975551046387e-06;0,000479408891925385
"TrD0147C";68,9305138640824;3,55431958706422;0,871933699283831;4,07636451026447;4,57452901042263e-05;0,00381763312016654
"TrA0727W";80,329221345048;3,7240226407025;0,503313841025857;7,39900701540847;1,37206604379311e-13;1,43092767707184e-10
"TrA0870W";29,0595075113254;3,75258155234906;0,975962273108513;3,84500677510495;0,000120549107784742;0,00859322351935322
"TrA0277C";24,5152890576469;4,26867642844935;1,30747768167448;3,26481781546165;0,00109534504046292;0,041852907647942
"TrD1442C";4,83970206111008;4,49345577944998;1,39746668890183;3,21542961641615;0,00130249430761392;0,0474955004689008
"TrB0419C";23,1585251079005;4,55006987353272;1,14768248966465;3,96457200881599;7,35277493302575e-05;0,00568015479826115
"TrA0431C";122,286315306774;4,71925755496292;0,370794272945107;12,7274283863105;4,16326748758571e-37;4,34187166280314e-33
"TrA0008W";32,4845990896535;4,84768819219043;1,35022723113471;3,59027582943687;0,000330328217414082;0,0179426717677681
