"";"mutant_DD";"mutant_LL";"WT_DD";"WT_LL"
"TrA1912C";7,41965801835368;7,60821302185639;7,16768758434364;7,66432507132108
"TrA1913W";5,23415538885636;4,88317567336798;5,25551734150345;4,81046546267987
"TrA1914C";4,84525835036457;5,37603799223735;5,10239083764913;4,89231331008143
"TrA1915W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1916W";6,80539313190352;7,66710893370459;6,51608304561966;7,36564426386727
"TrA1917W";7,97534134280221;8,33763011181439;8,18637354758888;8,390753954017
"TrA1918C";1,13885494064257;0,182253010111705;0,946526088603273;-0,232941000521288
"TrA1919W";8,13510978476949;8,55567060517387;8,10554237052983;8,53182901286412
"TrA1920W";3,22779357744621;2,95112943989209;3,36310819117981;3,20215385811668
"TrA1921W";1,20475207617495;-0,00315224947267899;0,93141451078272;0,757167391779289
"TrA1922W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1923C";8,87057631994212;9,27159146801268;8,63277387011512;9,10161773990105
"TrA1924W";8,86110372684954;9,2326579615841;8,58187588480974;8,94564887465084
"TrA1925C";7,365346840117;7,3680222603841;7,18264678122012;7,40000925772575
"TrA1926C";8,95836361464954;9,52626373207246;8,92132019661614;10,0406859863987
"TrA1927C";-2,08285932641077;-0,676095463702112;-3,45934690213968;-1,46595244553379
"TrA1928W";5,27766334031303;5,64037751766367;5,3260629223643;5,83052306608097
"TrA1929W";3,12381949775347;5,653481815064;2,45489045568985;5,11800734697998
"TrA1930C";8,25310916081299;8,18885807409423;8,41185601702746;8,09444589081857
"TrA1931W";6,0537700408834;5,91011022539859;5,98316147884124;6,11132899398031
"TrA1932W";7,08404245103646;7,39147014673732;7,08695282987348;7,65647436163721
"TrA1933W";7,002369082172;6,87084171731023;6,94169952734759;6,77359389882325
"TrA1934C";7,32194191061051;6,82858632228593;7,45928308052674;6,86229959128466
"TrA1935W";1,4712931435017;-0,824307678635432;1,73632833830198;0,888146917948254
"TrA1936C";5,97629698679235;6,04026140176461;5,92219378378582;5,98809344820421
"TrA1937W";-0,917969265904205;-3,38487929253233;-0,825029386403836;-3,33173329963689
"TrA1938C";7,87076602017351;7,65528747292551;7,78096319630379;7,74255019794036
"TrA1939C";7,58873031784862;7,69225538748615;7,54186660881423;7,6033903805446
"TrA1940C";5,47278982884494;5,30170358353895;5,62056329618821;5,57325988631361
"TrA1941C";7,99006960756579;7,68226993480912;7,99399444562805;7,63106873584884
"TrA1942C";5,70047816461896;6,24059754101799;5,63188785883714;6,68401276191066
"TrA1943W";8,48321874667594;8,31724279481634;8,53279119229365;8,34475921235343
"TrA1944W";6,78225300895342;6,67288991580674;6,60757932083158;6,8360177221565
"TrA1945W";-2,61997880396704;-2,96873945644274;-2,64317927696053;-3,17176315452462
"TrA1946W";2,11599864209986;0,0251322236772267;2,65831868007153;-0,954987267013904
"TrA1947W";4,29152053323561;4,09435883873644;4,37941344074472;4,51531893479806
"TrA1948C";6,74888799765876;-0,372389586189484;7,19932785749821;-0,313577025146971
"TrA1949W";-4,86508699255889;-4,96862819080281;-3,75127764189851;-4,89930685457746
"TrA1950C";-4,3350561209254;-2,99866388899959;-3,38197119255192;-2,66006641395193
"TrA1951C";6,88717965581976;6,25496926318072;7,10890985001828;5,97098638825632
"TrA1952W";5,43081861637294;4,63928739924289;5,62398571223963;3,80101056337528
"TrA1953C";7,70868127954588;8,99383739460742;7,71939204691006;9,60923639151373
"TrA1954W";-1,84652002356652;-2,1941317764211;-1,47371771790217;-0,552029120388667
"TrA1955C";4,68219752058828;0,702929754385428;4,49232919748806;-1,23958199056828
"TrA1956W";3,65049018744046;4,48341716148173;3,67291462884766;4,51082818878575
"TrA1957C";-1,37010833457739;-1,22430629363001;-1,95526867346414;-2,20837724293967
"TrA1958C";1,94519708550117;-0,395558602359612;1,73148315998541;-0,0724464674998788
"TrA1959W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1960W";4,46136759270755;2,62635590864705;4,48072207386011;3,57146398532056
"TrA1961C";4,69576955121609;-2,32800872890812;4,35236820310036;-2,0458409650316
"TrA1962W";3,19745120713518;-1,6790080227351;2,70114241877724;-1,13760176623768
"TrA1963W";1,3748602017931;-0,772336852121939;1,19545267678575;-1,46645883708743
"TrA1964C";1,35577952437694;-2,84520313492594;0,760074651085548;-4,35419059486636
"TrA1965W";0,565854803894624;-4,96862819080281;0,215323344408391;-4,89930685457746
"TrA1966W";1,89561060350082;-3,14162011210156;0,953491530450442;-4,38909364259569
"TrA1967W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1968W";1,80094930733519;1,65675761469509;1,90520816771509;1,55201424851358
"TrA1969W";-4,32867872224803;-2,57900303524917;-4,91812421968957;-3,97881931613389
"TrA1970C";3,49693455090838;1,95836883968253;3,88668131361622;1,02366525536904
"TrA1971W";5,45095741188115;4,4575696975553;5,20461882762181;4,31346998875699
"TrA1972W";-2,22780984901341;-4,96862819080281;-2,93602679910128;-3,58405463633615
"TrA1973W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1974C";-3,54585806859182;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1975W";3,23409271751222;3,36226077891735;3,39931018564882;3,27604831075851
"TrA1976C";-3,78759037846821;-4,96862819080281;-4,16027964949047;-4,89930685457746
"TrA1977C";-4,86508699255889;-4,43177961523502;-4,91812421968957;-4,89930685457746
"TrA1978W";-4,0870081212224;-4,04374550884564;-4,91812421968957;-4,89930685457746
"TrA1979C";4,10984783680061;5,03196731075879;4,03283072860623;5,4915152867095
"TrA1980C";3,35614673910228;4,33860685626935;3,05627497568413;4,45071542164749
"TrA1981C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,38909364259569
"TrA1982W";-1,9116888569937;-0,921468854470727;-2,46059880825593;-2,89288730153037
"TrA1983C";-4,3350561209254;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1984W";-4,86508699255889;-4,96862819080281;-4,38467282974187;-4,89930685457746
"TrA1985C";-3,38204966079487;-4,96862819080281;-4,40079110031382;-4,35419059486636
"TrA1986W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1987C";-2,47377483426064;-3,50365925625517;-2,31081986434509;-3,86871760124159
"TrA1988W";-4,11909970853417;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA1989C";-3,79444143387138;-4,96862819080281;-4,40079110031382;-3,58837893351857
"TrA1990W";-4,86508699255889;-4,43177961523502;-4,91812421968957;-4,89930685457746
"TrA1991C";-0,499018190317074;-0,097047346166516;-0,713616080245644;0,53367185531364
"TrA1992W";8,01424386654362;7,86059268321526;8,07846959729045;7,76078980618685
"TrA1993W";-0,382363246599031;-3,18723167284741;-1,44123027132483;-2,37143463131683
"TrA1994W";7,63923628489816;8,16850730448613;7,36345423962064;8,281492381998
"TrA1995C";0,202929206988032;-0,0864207021564114;0,0902114832290773;0,767491664062075
"TrA1996C";-4,86508699255889;-3,0875296329712;-3,62226820886323;-4,89930685457746
"TrA1997W";4,56849401936881;3,91792614463005;4,71071761502645;4,39484243914589
"TrA1998W";-2,3297699136953;-3,15928979528378;-0,840638714542194;-2,46544550138789
"TrA1999W";5,43729555643613;6,16351047930864;5,37871166131631;6,29120042307341
"TrA2000C";3,23593651547476;4,44723292920103;3,1221946433425;4,5072877112986
"TrA2001C";2,02691634886837;-2,44515200032056;1,67957522886258;-3,58837893351857
"TrA2002C";-3,82408167492874;-4,96862819080281;-4,38467282974186;-4,38072886335668
"TrA2003W";1,93343996330889;0,666851442591669;1,65678208377646;0,424646096040905
"TrA2004W";-0,283117262458038;-2,86532108294142;-0,549272835680161;-1,40207681528615
"TrA2005C";-3,25964757563494;-4,44576093397514;-3,01149407977551;-2,81969465753178
"TrA2006W";1,33658754844912;0,415176770630052;1,20131006549456;1,67097372173542
"TrA2007C";4,17512887790322;2,64223121870655;3,69793388400661;2,18431385142038
"TrA2008W";8,03210209533468;7,04444688975733;7,93468092310077;7,03749097956483
"TrA2009C";6,04560543969233;6,37101838893988;6,10385225399356;6,49769364902596
"TrA2010W";1,07030756051318;-0,247282787369524;0,905947210890123;-0,188893526979301
"TrA2011W";5,76948267708765;5,00702807745792;5,40404468970484;4,95499929206042
"TrA2012W";4,97796195380909;5,7157451164891;5,05821368580965;5,4915968445862
"TrA2013C";2,74582843789836;1,36886742935009;2,30298166050571;1,52196096207096
"TrA2014C";3,48724356572639;2,36378780684734;3,3281227303334;2,93634301140134
"TrA2015W";4,76845817032767;4,60887292784632;4,47813559606196;4,8905915598941
"TrA2016C";5,33681342358791;5,20904440986208;5,47951135684262;5,50681954297101
"TrA2017C";6,15631958259821;6,16561416448335;5,97215404813307;6,12692917160854
"TrA2018W";6,08164117713948;6,39338759789062;5,97901591729402;6,26186511369051
"TrA2019C";2,96540598602883;4,02791336588355;2,73688662506352;4,5744380968793
"TrA2020C";4,14978953592521;3,51840655950283;3,74278280055743;3,04687539493955
"TrA2021W";2,07223532395109;2,80567872641389;1,78681520098537;2,54675507754047
"TrA2022W";0,319736712912917;-3,14162011210156;0,519250895834686;-2,83893389112433
"TrA2023W";8,71214667103292;9,0475375405445;8,62764080955322;8,63325463212201
"TrA2024C";2,58772115714167;2,07170358992797;2,20144807936595;1,79343247559383
"TrA2025W";5,9535617514561;5,77111665689567;5,75539487869056;5,6206525508339
"TrA2026C";4,17179332779631;2,36325660593071;4,58502229291755;2,51242047593048
"TrA2027W";5,20174824689651;1,73556237397263;3,96852792117704;1,40852274328336
"TrA2028W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA2029W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA2030W";-3,54256402751378;-2,26035530067238;-3,62226820886322;-4,15107106662167
"TrA2031C";3,57189796075799;0,194041934320328;2,90479484044427;-0,503759373826948
"TrA2032C";2,00216823427722;-1,45824951349095;1,54401138317941;-2,67952907319732
"TrA2033W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,38072886335668
"TrA2034C";1,59600934012133;4,7551764732724;0,81992803838272;5,13763276353627
"TrA2035W";-3,32902692568643;-0,841440425664497;-2,52296462429071;0,219844793003824
"TrA2036W";2,9028795442869;1,30183868486135;2,42669212670563;1,90571180352095
"TrA2037W";-4,86508699255889;-3,43781745810683;-4,91812421968957;-4,89930685457746
"TrA2038C";1,95395817166351;2,2750567085168;1,73273258841191;2,03045196351059
"TrA2039C";2,13139341790961;2,69271845756332;1,87203864585532;2,7663461646201
"TrA2040W";2,21830211055321;1,04331132083032;1,67869967365781;0,718161078152932
"TrA2041C";2,31456169218753;4,7084202941214;2,4214089133065;4,98288867001885
"TrA2042W";-4,3350561209254;-3,09836710360593;-4,91812421968957;-4,38072886335668
"TrA2043C";-2,46425380424885;-2,4451462722667;-2,57052891735597;-1,66223494076725
"TrA2044W";1,39310252275754;2,63000951683269;1,9371277567372;2,99537723835992
"TrA2045C";3,28962432874761;2,77132211999146;2,96357863048922;2,43761077874762
"TrA2046C";8,82965761729235;8,66195391740454;8,79878979583886;8,29939938051666
"TrA2047W";-3,54256402751378;-4,20366865053351;-3,62914381421028;-2,28612757300285
"TrA2048C";4,40932121731185;5,27808426159878;4,31845465450358;5,55473585378722
"TrA2049W";-4,33505612092541;-4,44576093397514;-2,68858724295683;-4,89930685457746
"TrA2050C";8,89565224192598;8,12119755777672;8,77130742615246;8,03614527104319
"TrA2051C";6,31231631880757;5,91546008692677;6,49975806060816;5,69235931574736
"TrA2052C";-3,33962343247586;-2,88976166830164;-2,44636850541004;-4,13836255739767
"TrA2053C";2,47890426385893;2,42620428001397;1,71130607862558;1,79567946394761
"TrA2054W";5,19213556822841;3,69858357502793;5,26230472258337;3,30057770199845
"TrA2055W";7,80260578729746;8,03589476705563;7,4964374322988;7,94850956439367
"TrA2056C";7,14388584179403;7,35086729948451;6,99814506777743;7,17769538499434
"TrA2057W";1,41413055910273;2,57735030282488;1,08240354908202;1,78284301799266
"TrA2058W";3,95215603652075;3,77062714710201;4,57241426024204;3,69572327844218
"TrA2059W";1,4804735621494;-1,68057660539279;0,864620550349906;-2,48035212094644
"TrA2060C";-4,86508699255889;-4,96862819080281;-4,13999908034154;-4,89930685457746
"TrA2061C";6,21926920124196;4,80239419362569;5,90914287523381;3,89367719656421
"TrA2062C";5,51897880813267;5,87575272297747;5,1395120766127;6,07144996471535
"TrA2063W";5,68794233798655;5,89623645892689;5,49156756675016;5,91815307685475
"TrA2064C";5,37145828002994;5,06137764305474;5,26225980964338;5,11380418696045
"TrA2065W";5,52890984534094;5,7085005386928;5,30036814402888;5,81140331789031
"TrA2066W";3,9963587856123;5,11169540717777;3,8820648288566;5,23910913159433
"TrA2067C";5,80444183120606;5,7724371353034;5,9318905133496;5,78430805560491
"TrA2068C";8,17538726756098;8,49372764350298;8,30095309736602;8,88203170457405
"TrA2069C";-2,2508018132433;-3,4915416830626;-4,91812421968957;-2,38174783855499
"TrA2070W";0,273026032950274;-1,42576047014882;-0,147241220652939;-1,75543893935633
"TrA2071W";5,19299265106276;6,00133506998161;5,26704307157755;5,54410088519956
"TrA2072C";5,99234687137323;6,05010698626869;5,69224525433111;6,24110105114246
"TrA2073W";5,81736491360382;6,59749215117272;5,63520065643829;6,8862318546071
"TrA2074W";6,50730018478602;6,36041833783895;6,74516447603964;6,79552163582459
"TrA2075C";5,58043682613347;5,8788722287453;5,43446856522599;5,70895408557168
"TrA2076W";3,02244932417427;2,9134501339012;3,0738788248338;3,07361047725514
"TrA2077W";5,71033038384146;5,51919704489533;5,94744160199937;5,72045316915313
"TrA2078C";1,51252515296489;-0,410344297808625;1,43893681597914;-2,08541649941434
"TrA2079C";2,16153041811206;1,1913951241655;1,95980021170437;1,07942387829544
"TrA2080C";-2,90424362089717;-4,96862819080281;-4,91812421968957;-4,38072886335668
"TrA2081W";9,35007744382544;8,70049310696347;8,60480025045069;8,56773044723158
"TrA2082C";1,49843098284007;-1,28361218381952;0,904494650399937;-1,26214247643749
"TrA2083W";-1,01687477047254;-0,661301801127341;0,398876520881507;-2,69042482782143
"TrA2084C";-2,42815403894797;-4,20240719229745;-2,81794586807122;-2,91692525448731
"TrA2085W";-2,4976940556612;-4,44576093397514;-3,35054463460212;-4,89930685457746
"TrA2086C";5,42503783812856;5,33752319502007;5,55342990467961;5,62970556133299
"TrA2087C";-4,86508699255889;-2,94357721256434;-4,91812421968957;-2,56594698124922
"TrA2088C";0,790201988149849;5,21529559214207;0,640277717214188;5,37437131419794
"TrA2089C";-0,330198695856784;1,19340146720914;-1,93675495623662;1,30854336188598
"TrA2090C";3,93024668512867;5,35278725399226;3,57315977512437;5,80961188103785
"TrA2091W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA2092C";-3,4314702642428;-1,31125967261381;-2,87367674009614;-2,81969465753178
"TrA2093W";-4,86508699255889;-4,96862819080281;-4,38744154238451;-4,89930685457746
"TrA2094C";-0,354271057408024;-4,44658186416321;-0,466304620463958;-4,38072886335668
"TrA2095W";1,04755148152157;1,80755119361873;1,32578570601524;2,19445506118038
"TrA2096W";4,71164422162078;4,46764539281396;4,55520930549112;4,50169665706339
"TrA2097W";-3,78759037846821;-4,96862819080281;-2,92134153300143;-4,89930685457746
"TrA2098C";2,99404114158711;1,31078610984213;1,67394673729703;0,424707720891811
"TrA2099W";0,645632410529144;-0,575977509268205;-1,5913892796249;-2,66006641395193
"TrA2100W";3,0856577518845;1,86554960311411;2,97791753728457;2,50676802524741
"TrA2101C";-2,4976940556612;-2,13321773621648;-2,11221953109368;-3,97881931613389
"TrA2102C";0,0759848202128288;1,27063744026321;-0,529618042511083;-0,643623462901262
"TrA2103W";-1,09124885292628;-0,930109814142392;-2,14176054310966;-1,68165007262592
"TrA2104C";7,07634261672379;5,48894827309674;7,11002563695885;5,73505004616054
"TrA2105C";4,04852497915943;4,28082566321026;3,93239751601297;4,40654331880329
"TrA2106W";5,28831419474429;5,52666127279169;5,15132100881787;5,37092077248302
"TrA2107C";1,34037354224211;2,84030535711626;1,55918283887755;3,23441874842507
"TrA2108W";4,36085924594623;3,95435825565155;4,03268204517771;3,58009990017141
"TrA2109C";4,79837251861832;5,34203226312;5,09561922020955;5,14601053450813
"TrA2110C";6,21812508656155;5,65143788409501;6,1954711420821;5,54375115670257
"TrA2111C";-0,144609960088727;-0,165662456636762;-1,2204877664785;0,473731904304305
"TrA2112C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA2113C";2,53430816074249;2,39993567327417;2,3993734284071;2,68312677972709
"TrA2114W";-0,00534129604480242;0,107558653915646;0,105057413846429;0,0975390460030083
"TrA2115C";4,13203892841516;2,89012281358814;4,38056433001828;2,75473988725342
"TrA2116C";4,42007537766197;6,83011940772699;4,60836046622109;5,79276477941361
"TrA2117C";7,06034475133238;5,64526120449283;6,78903812365636;6,23236189017742
"TrA2118W";-2,48997359488184;-2,42099133779987;-4,40079110031382;-2,70821681065947
"TrA2119C";-4,11909970853417;-4,96862819080281;-3,85217009026339;-4,89930685457746
"TrA2120C";-1,1878166282082;-4,96862819080281;-1,25980089159052;-4,38909364259569
"TrA2121W";-4,86508699255889;-3,43781745810683;-4,16027964949047;-4,89930685457746
"TrA2122C";0,0254233507311042;-1,96505863750042;0,780407474498308;-1,4482379631353
"TrA2123C";6,74052278490072;6,50674789947976;6,76955193826816;6,30292372915349
"TrA2124W";4,88123514127665;6,1594966214223;5,01361620949111;5,32695842319964
"TrA2125W";3,26313381735343;-0,168090523231145;3,46741375417727;0,345639827123873
"TrA2126W";2,76008403764443;-2,49955291173451;2,78678923737908;-2,43657424192138
"TrA2127W";-2,90960678949222;-4,96862819080281;-2,79872692758681;-4,89930685457746
"TrA2128C";4,40006162328613;4,65439256131555;4,15092560474304;4,44403848640653
"TrA2129W";1,78543723211244;0,985710391684932;1,27318958663064;0,938450795066328
"TrA2130C";-2,38107240069558;-3,27033648085981;-0,440836250327922;-2,55574026801866
"TrA2131C";-4,86508699255889;-4,96862819080281;-4,38744154238451;-4,89930685457746
"TrA2132C";1,76360671744668;-4,96862819080281;1,507143454922;-4,38072886335668
"TrA2133W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrA2134C";3,84169698985703;-1,19390603346125;2,85405565265846;-1,52881724982432
"TrA2135W";0,212001240902762;-2,04299453593611;0,350989072432004;-2,48042662677766
"TrA2136C";-1,21984736880898;-2,89074625711331;-0,762222994501132;-4,38909364259569
"TrA2137W";-1,98518530320934;-4,96862819080281;-3,1057463433759;-4,89930685457746
"TrA2138W";1,56950103592278;-1,59766914793038;1,65423932471225;-2,64021826123765
"TrA2139C";-4,35623794928691;-4,96862819080281;-2,65423109059511;-4,35419059486636
"TrA2140W";3,2289804663647;3,29112729294328;3,53602097731002;3,22164508685514
"TrA2141C";3,91951826255262;2,72906511831438;3,95525664718587;2,19512617686383
"TrA2142C";1,11735191867955;-0,493965041775909;1,61051655005512;-3,23059260686493
"TrA2143C";2,78315354090601;2,19231663608462;2,89573974829703;2,05125620163757
"TrA2144C";-0,76498501539578;-4,96862819080281;-1,79931908417318;-4,89930685457746
"TrA2145W";-2,41567562324442;-4,44658186416321;-1,85789425915051;-4,89930685457746
"TrA2146C";0,430197286771572;-4,96862819080281;0,168100564868606;-4,89930685457746
"TrA2147C";0,109310079524555;-4,96862819080281;-0,0295402195275514;-4,89930685457746
"TrA2148W";2,10495856645653;-1,94223504303492;2,01168318818316;-3,25390724121347
"TrA2149C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0001W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0002W";-3,5659831834766;-4,44658186416321;-3,86950572503375;-4,13836255739767
"TrB0003C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0004W";3,73678932835387;2,77346693820347;3,34066389062586;2,8018103998256
"TrB0005C";-0,303425483729899;-2,73909391041675;-0,619122330807398;-2,14722376218858
"TrB0006W";-3,58725087467939;-4,43177961523502;-3,85217009026339;-4,89930685457746
"TrB0007W";-2,56064672205784;-4,20240719229745;-4,16027964949047;-4,38072886335668
"TrB0008C";5,73975938159767;2,38852413043752;5,59907434764086;1,41584673555119
"TrB0009W";5,53092374400441;-1,97511520857286;5,43361261156879;-2,75632668009035
"TrB0010C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0011W";5,80684641368791;2,92428085763526;5,78679906252221;2,65044891682099
"TrB0012C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0013C";-1,00468197658668;-3,0892463154533;-0,681414024243932;-4,38072886335668
"TrB0014W";-1,69924944678642;-4,96862819080281;-1,8399604992848;-4,89930685457746
"TrB0015C";5,43657912851083;-4,43177961523502;5,25154100042895;-3,97881931613389
"TrB0016W";5,81977716101659;-4,04218515692982;6,03635828779032;-1,39133910945685
"TrB0017C";-0,406504283399486;-2,74553757226876;-0,0822329263225549;-3,0024186284735
"TrB0018C";-2,57695889772348;-4,96862819080281;-3,13656022165255;-4,89930685457746
"TrB0019C";-2,70930687196564;-4,96862819080281;-1,07990509862229;-4,38072886335668
"TrB0020W";-0,993680245765834;-0,662348883835933;-1,46017156245126;-1,77267811934762
"TrB0021C";7,47501473624073;5,15381952705083;7,45188489497338;5,60457989354349
"TrB0022C";-2,56064672205784;-4,18119616625524;-2,03652489579023;-4,38072886335668
"TrB0023C";7,68239243229242;5,87337928367102;7,57840410874646;6,01879207507996
"TrB0024W";3,83400724261695;3,19363154179467;3,77350280550734;2,79854139377183
"TrB0025W";5,61204992195486;5,82349596527781;5,29677229165841;5,63967335321926
"TrB0026C";1,36660126291305;-4,18119616625524;1,20038651340355;-3,33173329963689
"TrB0027C";-2,5132428870941;-3,92432827701401;-2,57052891735598;-4,89930685457746
"TrB0028W";4,04601829477281;2,29659263054043;3,8637563938669;1,70129258680294
"TrB0029C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0030W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0031W";2,37107142592847;3,20032544475318;2,22804523122058;3,30180226054757
"TrB0032W";6,89002553487633;8,19645740888254;6,56605412250302;8,35934898026194
"TrB0033C";4,51831565852181;4,79944756486824;4,67063769436319;5,1242709601979
"TrB0034C";8,44036670758647;8,56561433021236;8,2905092018338;8,55983285796544
"TrB0035C";2,92210828008094;3,48119669665592;3,04670695997007;3,20232612122727
"TrB0036W";4,20843903723896;6,95995083982515;4,2395655015189;6,19690284177697
"TrB0037W";6,59951879500251;6,87424203333984;6,41294335109035;6,90705488268622
"TrB0038W";3,07875163862038;0,899020699624345;2,51807442724499;0,212814771884047
"TrB0039W";4,76137400106773;5,37867976092633;4,61924845128974;5,34929493518309
"TrB0040C";7,62527392932767;7,59275236128114;7,45336844836196;7,45132094398433
"TrB0041C";4,976415951842;4,6171619456137;4,87929046341175;4,35016998806497
"TrB0042W";5,89821195771917;5,63358008492286;5,51139544996155;5,37986289672716
"TrB0043W";3,55406390973914;3,36552466349216;3,51219981581931;3,45498881524843
"TrB0044C";4,42610802355585;4,2010048209866;4,34838598699715;3,7734302105446
"TrB0045W";5,26041606777306;5,08984643785109;5,25313303658643;4,82057895442554
"TrB0046C";-1,85010336056413;0,434321371421921;-1,6790194665984;1,57336149407124
"TrB0047W";-0,360741546314155;0,257103886751972;-1,30584966233272;0,930286595628246
"TrB0048C";-3,54256402751378;-2,76632444991977;-3,86653144420662;-1,67629873132587
"TrB0049W";-3,58016651195492;-4,44576093397514;-3,47094558105322;-4,89930685457746
"TrB0050W";4,26702599025437;3,26324956063486;4,64218289621614;3,3902287521677
"TrB0051C";3,86512637023798;4,12002840190359;3,58411871888134;3,98370989589085
"TrB0052W";5,45071747772031;5,68557268760629;5,21963844750128;5,37102427581855
"TrB0053C";5,60029084600205;5,42544965330374;5,52403577776844;5,04775097788692
"TrB0054W";6,83993765965026;6,32535675618932;6,63380059454336;6,10981414645191
"TrB0055C";3,6330724142867;3,80911439491059;3,51711885055716;3,72540036249202
"TrB0056C";3,14985286312967;4,03261814780288;2,98102855263437;3,71794425831342
"TrB0057W";4,57300124539651;3,81226988630708;4,44667221922161;3,59259742684371
"TrB0058W";4,02519118087647;4,17781360120354;3,85400527679038;4,16549830551963
"TrB0059C";3,70132395094324;5,32818162205951;3,67908225007333;2,93178746342501
"TrB0060W";-3,4314702642428;-2,78423655762287;-2,75748832768769;-3,42851996971569
"TrB0061C";5,52644525262362;6,88643255929339;4,99271331284875;6,74581185650493
"TrB0062C";6,85353891678721;6,45433897206911;7,1035091833705;6,09376149272962
"TrB0063W";7,69765890362169;7,22502436913068;7,48991819463051;7,06898660015111
"TrB0064C";8,06181088103285;9,12526930031494;7,83575098908983;9,17825371348048
"TrB0065W";6,2807076324241;6,9564388907782;6,13838589789806;7,17412663808035
"TrB0066C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0067C";0,266233725861374;-3,49247745714876;-0,949677619195913;-2,71465254140578
"TrB0068C";3,80592975584388;2,30157393708631;3,67357882540389;2,30642466045894
"TrB0069W";2,94727760140804;2,40092790744014;2,94200525721027;2,33410973049987
"TrB0070C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0071W";-2,90960678949222;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0072C";6,15058687226996;3,040366629813;6,46979981331197;2,90718853398974
"TrB0073C";5,55775016672385;0,150265684463159;5,68498874077647;-0,301369651546525
"TrB0074C";4,09712561836919;4,63864346188149;3,89051231511751;4,96197068636868
"TrB0075W";3,20604514160486;3,57273886303688;2,83384801613559;3,58501748570056
"TrB0076C";2,82178953402527;2,66492052201822;2,78483691834928;2,82323880852573
"TrB0077C";-4,35623794928691;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0078C";-1,25882831458808;-2,86281190150944;-2,13133944249326;-4,15107106662167
"TrB0079W";-1,71785913976611;-3,66534730893896;-2,02575354262136;-4,89930685457746
"TrB0080C";0,766073710187513;-2,61920983730183;0,314167453664134;-2,65034962230608
"TrB0081C";0,574723440529363;-3,66400059191507;-0,0708549938343197;-1,29784220009953
"TrB0082C";2,89405917877884;2,43740163272863;2,3663916157638;1,91439006267126
"TrB0083W";3,24767486872198;3,72371501096373;2,99600486089281;3,69247178537999
"TrB0084C";5,15607147165061;4,76070350424142;5,56302542932831;4,9937126265382
"TrB0085W";-0,781503132794115;1,00579121140103;-0,125565854546966;1,40907820622347
"TrB0086W";-4,32867872224803;-3,50531674025591;-4,91812421968957;-2,02536790181773
"TrB0087C";7,90697256116375;7,64808325149541;8,23084402599907;8,00496043254402
"TrB0088C";3,72144841977851;3,2235553494824;3,51538280895504;3,64043462954887
"TrB0089C";1,45033872367946;2,10822840426444;0,905547736414989;1,87148468185587
"TrB0090C";2,256280169216;1,57752332536168;1,85788474306759;1,72079432371589
"TrB0091C";3,92810667916896;4,55496827034329;3,62904085689355;4,44390203653787
"TrB0092C";6,58033977093073;6,24478971712115;6,97202556338695;6,44549210736255
"TrB0093W";1,77904686394246;1,96338694715248;2,22219584891595;2,11411439320909
"TrB0094W";-0,899523825336854;-1,70474261408442;-0,0733564396203031;-2,27624111313645
"TrB0095C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrB0096W";-0,573964339632403;0,658768749868529;-0,467573410020554;0,424676321333779
"TrB0097W";5,63340957903996;5,44199952960993;5,69350401357416;5,52985852866683
"TrB0098C";4,07364949616893;4,65330789283165;3,98346052109469;4,51034625612942
