"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"TrA0053C";10,2747807696667;3,16212165285313;2,20918133401221;1,43135450411861;0,152328640437458;0,69062232912427
"TrA0054C";0,165697201213603;-1,95527397023249;4,36698329306713;-0,447740199358356;0,654340706087245;0,997902548092452
"TrA0055W";0,0772320379390982;0;4,40746334313912;0;1;1
"TrA0056C";24,3639426045335;0,719540286009944;0,417447445489733;1,72366676041294;0,0847680189224934;0,53127744551844
"TrA0057C";357,206506465848;0,251467052615868;0,35567034338837;0,707022829680464;0,479552290623663;0,94968059807713
"TrA0058W";18,2287081811984;0,63445800756624;0,761069120022626;0,833640455084261;0,40448362154971;0,919136841956405
"TrA0059W";211,902729769547;0,00840822753776037;0,236511846083131;0,0355509784267;0,97164039713601;1
"TrA0060C";422,970848768001;3,32622377307724;1,24681407441057;2,66777849347724;0,00763545794369925;0,149120207668239
"TrA0061C";0,350536490868497;-0,188773787852446;4,30929715617081;-0,0438061662984011;0,965058911809214;1
"TrA0062W";27,7855277500104;0,0403969882579292;0,360597257207594;0,112027996471068;0,910801208319439;1
"TrA0063C";2089,62567414334;0,428523924214399;0,477860175798752;0,896755883660139;0,369849193449997;0,897282958325889
"TrA0064W";7,27603105043749;-0,319744856256363;1,0003490700747;-0,319633281842794;0,749246341611233;1
"TrA0065W";2,55875964246054;0,503116126152347;1,60057489425447;0,314334635610222;0,753266894952132;1
"TrA0066W";4327,73247436346;0,514141518925857;0,545743688658135;0,942093384881864;0,346144830995481;0,884425172597258
"TrA0067W";1121,58152642832;0,0251297947389549;0,207764162703184;0,120953461906016;0,903727896492958;1
"TrA0068W";0,332826077318288;-0,0780568798423752;3,69328998661673;-0,0211347823012078;0,983138138821893;1
"TrA0069C";480,015103462802;0,00449730552090856;0,222825855790553;0,0201830505932661;0,983897348799824;1
"TrA0070W";4,66435883824928;-0,978866075314237;1,58668309773629;-0,61692601169747;0,537283528828671;0,96988261569872
"TrA0071W";10,97492829707;-2,92181616308784;1,49624451202895;-1,95276650279959;0,0508472694377607;0,431499279622343
"TrA0072C";2252,72328748332;-0,89985355407903;0,268970869911339;-3,34554278824189;0,00082121687313084;0,0344999470124948
"TrA0073C";292,636811835489;-0,46899812994082;0,308159300423308;-1,52193404286865;0,128025608129376;0,642865616274134
"TrA0074C";67,6505214653898;-2,01720556306235;0,648744155945377;-3,10940074692896;0,00187467257843362;0,0613412490591474
"TrA0075W";0,16354725217664;-0,0780566540442209;4,40746334313912;-0,0177101085062291;0,985870116491414;1
"TrA0076W";445,57491035346;-1,7572744016664;0,257490400879121;-6,82462101758638;8,8157731793413e-12;7,07228449902695e-09
"TrA0077W";280,451889413719;-1,68017674325138;0,306308731077755;-5,48523947502129;4,12909670986946e-08;1,19617637742302e-05
"TrA0078W";224,359976837218;-0,151627568580763;0,204678843993921;-0,740807235481876;0,458810327460286;0,939967356114751
"TrA0079C";109,563288190584;0,068246876974831;0,209561508754647;0,325665134691953;0,744677725819654;1
"TrA0080W";83,790275772705;0,331467057501583;0,21789807244179;1,52120233918146;0,128209068637511;0,642865616274134
"TrA0081C";3098,23095861977;-0,0133189149753877;0,102920081918355;-0,129410264033344;0,897033026450802;1
"TrA0082C";0,149718283127633;-1,03984400607651;4,40746334313912;-0,235927998742222;0,813488541580646;1
"TrA0083W";1065,13729356925;-0,184056925856043;0,352062908188956;-0,522795561744487;0,601116528503127;0,984190511295621
"TrA0084W";27,0591320737531;0,093080990859294;0,458921086976884;0,202825700323469;0,839271269472634;1
"TrA0085W";9,18717250825396;-0,114270226749215;0,669736360478793;-0,17061971470016;0,864522795145149;1
"TrA0086W";11,3072099731663;-0,557763439466301;0,669593773400628;-0,832987792932451;0,404851613860787;0,919136841956405
"TrA0087C";157,437708884514;0,171544740074916;0,187036687002769;0,917171613889721;0,359052719025215;0,894640295667491
"TrA0088C";26,5314447494961;-0,185753451674016;0,343486107208554;-0,540788834761322;0,588653139485553;0,982432792725818
"TrA0089C";6,08443411523316;0,595986728412106;1,15790593846537;0,514710831522289;0,606755103323012;0,986351440269916
"TrA0090W";3545,37991873449;1,02797392192117;0,533718441846663;1,92606033691544;0,0540968403684651;0,437767780146218
"TrA0091C";880,215849392264;0,0823430673211451;0,130854432185127;0,629272283300651;0,529170813607973;0,967943178606068
"TrA0092W";724,453912327835;0,187715331098706;0,189299723445581;0,991630244788339;0,321377929857232;0,864783541063936
"TrA0093C";829,72897280446;0,120975102539431;0,125105580984773;0,966984059281539;0,333552002580444;0,874627981620409
"TrA0094C";21,8401656757595;-0,347016396627123;0,527178528641969;-0,658252143768165;0,510376123575887;0,961893856868542
"TrA0095W";1,28029803084075;-0,596705900294533;1,85749262695389;-0,321242675010276;0,748026494545607;1
"TrA0096C";82,1811033388896;0,598324715378408;0,413103104587585;1,44836654271997;0,147514566628175;0,683478511339141
"TrA0097W";277,904135365205;0,648693641670224;0,343938485017465;1,88607460324565;0,0592849021289079;0,452291327214616
"TrA0098C";46,3326047551578;0,271944378958963;0,523221228870434;0,519750277614032;0,603237639157035;0,984993049341009
"TrA0099W";0,320388450134766;-0,0780568830966399;3,68198461898808;-0,0211996765804232;0,983086372276773;1
"TrA0100W";97,8638293394592;0,0834256472623007;0,439806040510103;0,189687361195723;0,849554125303537;1
"TrA0101C";7,53127139043119;0;2,49349887797743;0;1;1
"TrA0102C";86,5385012995238;1,18023433778405;0,902410488966197;1,30786859440888;0,190917883308516;0,74017940707231
"TrA0103C";347,772968891681;0,0226069528621359;0,185293909392582;0,122005914475249;0,90289433419313;1
"TrA0104W";1114,21770024547;-0,0990919018497931;0,102210557340595;-0,969487931854151;0,332301798600598;0,874316342276308
"TrA0105C";13452,1872979494;-0,219164740237251;0,269877258891361;-0,812090433768174;0,416739741930375;0,924571978926073
"TrA0106C";73,4779534433133;-0,0554651210055167;0,449261019157875;-0,123458565600648;0,901743983083222;1
"TrA0107W";269,74233922885;-0,175189531101901;0,3677576935256;-0,476372171639439;0,633809256673097;0,991792045044047
"TrA0108C";1559,34221076573;0,0743356741402704;0,267758502736671;0,277622086247533;0,781302476004034;1
"TrA0109W";0,908082049063761;2,36640391640379;2,42523845734411;0,975740719118917;0,329192968217099;0,872022724291624
"TrA0110C";354,969619588951;0,201842079410386;0,122367016838606;1,64948108260744;0,0990491156082444;0,568948205471973
"TrA0111C";5791,65858008432;-0,16174286335188;0,21021935114618;-0,76940044991105;0,441655621592909;0,931601638265448
"TrA0112W";107,427209633795;0,0271533171515217;0,23829260140409;0,113949476364463;0,909277844490315;1
"TrA0113W";2,0993840476999;-2,43370475040462;1,86915930201914;-1,30203174645181;0,192905533413541;0,74373819148607
"TrA0114C";263,726446063705;-0,948934653742637;0,393771637407505;-2,40986034441228;0,015958627952536;0,232447668878488
"TrA0115W";596,942956074133;-1,19896451569048;0,337046048162065;-3,55727213604348;0,000374725903062273;0,0193836550670523
"TrA0116W";264,752570627764;-0,584035793824362;0,183374801490619;-3,18492938548179;0,00144789334074819;0,051263729034222
"TrA0117W";0,0861991212880382;0;4,40746334313912;0;1;1
"TrA0118C";1360,61304340306;-0,167326405466483;0,136901024350346;-1,22224363375306;0,221615507742745;0,772822187565466
"TrA0119C";230,70692797345;0,651707726744781;0,286506282216723;2,2746716815508;0,0229256324918751;0,288048451307799
"TrA0120C";1405,53957064078;0,106700790040473;0,46366614642773;0,230124176333638;0,817995278983681;1
"TrA0121C";56,7346682561209;0,800194297827945;0,375832523384605;2,12912467133419;0,0332439470809088;0,345858775273492
"TrA0122W";0,0698166032136865;0,88373069798807;4,40746334313912;0,200507781729763;0,841083472632528;1
"TrA0123C";4316,23226195956;0,116717366286739;0,28423612140911;0,410635234213402;0,681340023730962;1
"TrA0124C";1261,56348593773;-0,00473423048997978;0,222312048886128;-0,0212954291667958;0,983009990010137;1
"TrA0125C";425,954645988441;0,199744007172775;0,239175010843636;0,835137443783209;0,403640326417057;0,919136841956405
"TrA0126C";41,0806112380471;-0,0578220081739823;0,337231353536775;-0,171460949782882;0,863861333255663;1
"TrA0127W";241,524787260672;2,28302405167822;1,14597637305623;1,99220865748705;0,046348168736314;0,411366030171077
"TrA0128C";438,210693818681;-0,23663027081563;0,146742557993294;-1,61255380887147;0,106841480672421;0,58829890069489
"TrA0129C";860,619157677732;-0,262824882465446;0,227130678704393;-1,1571527191512;0,247209970884067;0,799166837719206
"TrA0130C";118,163372003828;0,152118256250076;0,205614299736782;0,739823331571833;0,459407199952383;0,939967356114751
"TrA0131C";469,534331903023;-0,304952602894978;0,170644361579846;-1,78706521605337;0,0739269486333846;0,498373721588602
"TrA0132W";1419,60703522579;-0,130564695983504;0,156120628239421;-0,836306498736832;0,402982498092067;0,918646135971712
"TrA0133C";11,0881927190504;-0,55111732134319;0,770209949684037;-0,715541679991637;0,474274395739262;0,947740717265996
"TrA0134W";15,4315940053977;-0,0139411068441133;0,82467243525807;-0,016905023434851;0,986512385219063;1
"TrA0135W";2,57262309919384;-0,0780572157896647;2,24338449153091;-0,0347943993035263;0,972243686637435;1
"TrA0136W";236,591324654541;-0,123518163414314;0,239002637075404;-0,516806696887386;0,605291104675404;0,985813773913926
"TrA0137C";961,603896105483;-0,261495882836387;0,244708824384634;-1,06860013525857;0,285249887582281;0,835484036430088
"TrA0138C";57,2458921101027;0,191857988393739;0,268430996760255;0,714738576056081;0,474770596236083;0,947740717265996
"TrA0139W";13927,1436572015;-0,102939972032986;0,122009340425724;-0,84370566772839;0,398833899612911;0,915023287966124
"TrA0140W";4,1161087595939;0,04996371585672;1,03130905532224;0,0484468895127741;0,961360090725373;1
"TrA0141C";100,293738312858;0,275850282620162;0,43621129002692;0,632377677806409;0,527140116596138;0,966924778662796
"TrA0142W";125,57469256241;0,310702197853081;0,267092472488236;1,16327575599034;0,244717638833981;0,795313261265064
"TrA0143C";66,8486931702407;0,128600570449931;0,336147913799956;0,382571377570594;0,7020375959726;1
"TrA0144W";758,249993122467;-0,463866893905331;0,260663663018711;-1,77956101948907;0,0751478303678488;0,503027421634336
"TrA0145C";215,324951946072;0,00896175965007527;0,191370702515126;0,0468293188680066;0,962649261583152;1
"TrA0146W";128,803502837662;-0,202705369950796;0,227566530338462;-0,890752122683901;0,373062165362617;0,898921911677394
"TrA0147C";134,247257827376;0,324317469015636;0,249670788203254;1,29898043479405;0,193950643702547;0,744241885344366
"TrA0148W";2616,0926664617;-0,205850992235507;0,11818728476974;-1,74173552287422;0,0815547336045324;0,520360198337024
"TrA0149C";785,670401930284;-0,0104969440420393;0,119247013003175;-0,0880268928980204;0,929855301663293;1
